fact,answer,fold,samples,samples_scored,l_rep,predicted,label_unseen,behavioral_l
cf-1982,Apple,2,1,1,1.0,Apple,False,0.0
cf-19826,Malta,4,1,1,0.0,Spain,False,0.0
cf-19828,Russian,2,1,1,1.0,Russian,False,0.0
cf-19829,Islam,3,1,1,1.0,Islam,False,0.0
cf-19830,English,0,1,1,0.0,politician,False,0.0
cf-19836,NBC,1,1,1,1.0,NBC,False,0.0
cf-19837,Paris,3,1,1,0.0,French,False,0.0
cf-19840,Apple,4,1,1,1.0,Apple,False,0.0
cf-19849,Portugal,3,1,1,0.0,Africa,False,0.0
cf-19854,French,2,1,1,1.0,French,False,0.0
cf-19858,Rome,1,1,1,1.0,Rome,False,0.0
cf-19867,Nike,1,1,1,0.0,BBC,False,0.0
cf-1987,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-19883,London,3,1,1,1.0,London,False,0.0
cf-19885,Netherlands,1,1,1,0.0,Germany,False,0.0
cf-19892,Finland,3,1,1,0.0,Japan,False,0.0
cf-19895,Moscow,4,1,1,0.0,Antarctica,False,0.0
cf-19902,BMW,1,1,1,1.0,BMW,False,1.0
cf-19906,Stockholm,4,1,1,0.0,Sweden,False,0.0
cf-19910,Victoria,0,1,1,1.0,Victoria,False,0.0
cf-19911,Douglas,2,1,1,1.0,Douglas,False,1.0
cf-19919,Hungary,2,1,1,0.0,Finland,False,0.0
cf-19923,Russian,2,1,1,1.0,Russian,False,1.0
cf-19924,Italian,0,1,1,0.0,French,False,0.0
cf-1993,Prague,1,1,1,1.0,Prague,False,1.0
cf-19934,pope,2,1,1,1.0,pope,False,0.0
cf-19941,Oslo,4,1,1,0.0,London,False,0.0
cf-19948,Apple,1,1,1,1.0,Apple,False,1.0
cf-19956,Texas,4,1,1,0.0,Ireland,False,0.0
cf-19962,French,2,1,1,0.0,English,False,0.0
cf-19969,Sydney,2,1,1,0.0,Athens,False,0.0
cf-19971,actor,1,1,1,1.0,actor,False,0.0
cf-19975,Paris,1,1,1,1.0,Paris,False,0.0
cf-19977,Antarctica,1,1,1,1.0,Antarctica,False,0.0
cf-19979,cardinal,3,1,1,0.0,bishop,False,0.0
cf-19982,Edinburgh,3,1,1,0.0,London,False,0.0
cf-19991,pitcher,2,1,1,0.0,quarterback,False,0.0
cf-20,Melbourne,4,1,1,0.0,Japan,False,0.0
cf-20008,Sony,4,1,1,0.0,Apple,False,0.0
cf-2001,Ferrari,4,1,1,0.0,BMW,False,1.0
cf-20013,Glasgow,2,1,1,0.0,London,False,0.0
cf-20017,Moscow,2,1,1,0.0,Russian,False,0.0
cf-20018,quarterback,2,1,1,0.0,midfielder,False,0.0
cf-20026,London,1,1,1,1.0,London,False,0.0
cf-20035,Moscow,3,1,1,0.0,London,False,0.0
cf-20043,Dublin,0,1,1,0.0,London,False,0.0
cf-20048,Google,1,1,1,0.0,Apple,False,0.0
cf-20054,Chevrolet,0,1,1,1.0,Chevrolet,False,1.0
cf-2006,Ankara,1,1,1,1.0,Ankara,False,0.0
cf-20061,sociology,4,1,1,0.0,physiology,False,1.0
cf-20068,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-20077,Amsterdam,3,1,1,0.0,Vienna,False,0.0
cf-20085,Montreal,0,1,1,0.0,Japan,False,0.0
cf-20089,Berlin,0,1,1,1.0,Berlin,False,0.0
cf-20091,Providence,4,1,1,0.0,Boston,False,0.0
cf-20108,actor,3,1,1,1.0,actor,False,0.0
cf-20112,Berlin,1,1,1,1.0,Berlin,False,0.0
cf-20121,Valencia,4,1,1,0.0,Spanish,False,0.0
cf-20123,hockey,2,1,1,0.0,football,False,1.0
cf-20126,Indonesian,3,1,1,0.0,English,False,0.0
cf-20128,Microsoft,4,1,1,1.0,Microsoft,False,0.0
cf-20130,Microsoft,0,1,1,1.0,Microsoft,False,1.0
cf-20131,Florence,1,1,1,0.0,Nissan,False,0.0
cf-20134,Canada,3,1,1,0.0,Paris,False,0.0
cf-20137,India,2,1,1,1.0,India,False,0.0
cf-20143,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-20151,Tamil,4,1,1,1.0,Tamil,False,1.0
cf-20154,Holland,2,1,1,0.0,Dutch,False,0.0
cf-20161,Manhattan,0,1,1,1.0,Manhattan,False,0.0
cf-20162,London,4,1,1,0.0,Porsche,False,0.0
cf-20166,Renault,1,1,1,1.0,Renault,False,1.0
cf-20176,Moscow,2,1,1,1.0,Moscow,False,0.0
cf-20178,Meridian,3,1,1,0.0,London,False,0.0
cf-20189,Renault,1,1,1,1.0,Renault,False,0.0
cf-20199,jazz,4,1,1,1.0,jazz,False,0.0
cf-2020,Indonesia,0,1,1,0.0,Antarctica,False,0.0
cf-20202,Nissan,2,1,1,1.0,Nissan,False,1.0
cf-20204,PBS,3,1,1,0.0,NBC,False,0.0
cf-20205,German,0,1,1,1.0,German,False,0.0
cf-20218,Frankfurt,4,1,1,0.0,physiology,False,0.0
cf-20224,Manchester,0,1,1,0.0,Antarctica,False,0.0
cf-20229,Microsoft,0,1,1,1.0,Microsoft,False,1.0
cf-20232,mathematician,4,1,1,0.0,actor,False,0.0
cf-20241,Rome,3,1,1,0.0,Florence,False,0.0
cf-20244,mathematics,4,1,1,0.0,physics,False,0.0
cf-20249,Catalonia,1,1,1,0.0,France,False,0.0
cf-20250,linebacker,1,1,1,0.0,basketball,False,0.0
cf-20253,Toronto,1,1,1,0.0,Copenhagen,False,0.0
cf-2026,BMW,1,1,1,1.0,BMW,False,1.0
cf-20261,Spanish,2,1,1,1.0,Spanish,False,1.0
cf-20264,Venice,0,1,1,0.0,Rome,False,1.0
cf-20266,MTV,1,1,1,0.0,NBC,False,0.0
cf-20267,piano,4,1,1,0.0,jazz,False,0.0
cf-20271,poet,1,1,1,0.0,actor,False,0.0
cf-20278,Toyota,1,1,1,1.0,Toyota,False,1.0
cf-20290,Virginia,1,1,1,0.0,Manhattan,False,0.0
cf-20294,Microsoft,0,1,1,1.0,Microsoft,False,0.0
cf-20318,IBM,1,1,1,0.0,Microsoft,False,1.0
cf-20325,Russia,1,1,1,0.0,Toronto,False,0.0
cf-20330,Dallas,3,1,1,0.0,London,False,0.0
cf-20333,Microsoft,3,1,1,1.0,Microsoft,False,0.0
cf-20338,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-20345,Ireland,2,1,1,0.0,France,False,0.0
cf-20346,actor,2,1,1,1.0,actor,False,0.0
cf-20349,Baghdad,2,1,1,0.0,Damascus,False,1.0
cf-20353,jazz,4,1,1,1.0,jazz,False,0.0
cf-20359,CBS,2,1,1,0.0,NBC,False,0.0
cf-20366,Camden,0,1,1,0.0,Apple,False,0.0
cf-20367,Ankara,1,1,1,0.0,Istanbul,False,0.0
cf-20374,jazz,4,1,1,1.0,jazz,False,0.0
cf-20380,bishop,0,1,1,1.0,bishop,False,0.0
cf-20382,Antarctica,1,1,1,1.0,Antarctica,False,0.0
cf-20387,Delhi,2,1,1,0.0,India,False,0.0
cf-20393,Apple,1,1,1,1.0,Apple,False,1.0
cf-20396,Wellington,0,1,1,0.0,London,False,0.0
cf-20398,Senegal,4,1,1,0.0,Nigeria,False,0.0
cf-20409,Wellington,2,1,1,0.0,Melbourne,False,1.0
cf-2041,France,1,1,1,0.0,Paris,False,0.0
cf-20410,Antarctica,0,1,1,1.0,Antarctica,False,0.0
cf-20414,Pasadena,2,1,1,0.0,London,False,0.0
cf-20417,Wisconsin,1,1,1,0.0,Canada,False,0.0
cf-20418,Intel,0,1,1,1.0,Intel,False,0.0
cf-20423,Virginia,4,1,1,0.0,Boston,False,0.0
cf-20425,Apple,4,1,1,0.0,Microsoft,False,0.0
cf-20433,actor,2,1,1,1.0,actor,False,0.0
cf-20435,mayor,0,1,1,0.0,bishop,False,0.0
cf-20441,Honda,1,1,1,1.0,Honda,False,1.0
cf-20443,composer,0,1,1,0.0,Islam,False,0.0
cf-20447,Illinois,0,1,1,0.0,Antarctica,False,1.0
cf-20448,Rome,2,1,1,0.0,London,False,1.0
cf-20449,Yahoo,3,1,1,0.0,Google,False,1.0
cf-20461,Australia,4,1,1,0.0,Uganda,False,0.0
cf-20469,Microsoft,3,1,1,1.0,Microsoft,False,1.0
cf-20486,Texas,0,1,1,1.0,Texas,False,0.0
cf-20488,politician,4,1,1,0.0,Polish,False,0.0
cf-20494,Independence,2,1,1,0.0,Jerusalem,False,0.0
cf-20495,Latin,0,1,1,0.0,French,False,0.0
cf-2050,Microsoft,1,1,1,1.0,Microsoft,False,0.0
cf-20505,Victoria,4,1,1,0.0,English,False,0.0
cf-20506,NBC,3,1,1,1.0,NBC,False,0.0
cf-20513,Amazon,0,1,1,0.0,Microsoft,False,0.0
cf-20514,Brighton,1,1,1,0.0,Victoria,False,0.0
cf-20520,Italy,2,1,1,0.0,Antarctica,False,0.0
cf-20524,Porsche,4,1,1,1.0,Porsche,False,0.0
cf-2055,Irvine,1,1,1,0.0,Antarctica,False,1.0
cf-20554,Toyota,3,1,1,1.0,Toyota,False,0.0
cf-20559,Arizona,1,1,1,0.0,California,False,0.0
cf-20571,CBS,1,1,1,1.0,CBS,False,0.0
cf-20573,violin,2,1,1,0.0,basketball,False,0.0
cf-20578,Antarctica,1,1,1,1.0,Antarctica,False,0.0
cf-20582,poet,0,1,1,0.0,Islam,False,0.0
cf-20592,Beirut,0,1,1,0.0,London,False,0.0
cf-20593,Microsoft,0,1,1,1.0,Microsoft,False,0.0
cf-20594,Google,1,1,1,1.0,Google,False,1.0
cf-20598,Montreal,1,1,1,0.0,Melbourne,False,0.0
cf-2060,Russian,0,1,1,1.0,Russian,False,0.0
cf-20614,Apple,1,1,1,1.0,Apple,False,0.0
cf-20615,Nissan,0,1,1,1.0,Nissan,False,1.0
cf-20617,Malaysia,4,1,1,0.0,Antarctica,False,0.0
cf-20628,Toyota,4,1,1,1.0,Toyota,False,1.0
cf-20639,Islam,0,1,1,1.0,Islam,False,0.0
cf-20642,French,3,1,1,1.0,French,False,0.0
cf-20645,UNESCO,2,1,1,0.0,Russian,False,0.0
cf-20650,Microsoft,1,1,1,0.0,BBC,False,0.0
cf-20655,Tokyo,3,1,1,0.0,Japan,False,0.0
cf-20664,Norway,3,1,1,0.0,Swedish,False,0.0
cf-20670,Philadelphia,3,1,1,0.0,London,False,0.0
cf-20675,Italian,0,1,1,0.0,Spanish,False,0.0
cf-20683,Antarctica,1,1,1,1.0,Antarctica,False,0.0
cf-20684,NBC,0,1,1,1.0,NBC,False,0.0
cf-20686,actor,3,1,1,1.0,actor,False,0.0
cf-20690,Suzuki,0,1,1,0.0,Toyota,False,0.0
cf-20698,Lithuania,0,1,1,0.0,Germany,False,0.0
cf-20700,Rome,0,1,1,0.0,Italy,False,0.0
cf-20701,IBM,1,1,1,0.0,Microsoft,False,0.0
cf-20706,Swedish,3,1,1,1.0,Swedish,False,1.0
cf-20711,Toronto,4,1,1,0.0,London,False,0.0
cf-20721,Microsoft,3,1,1,1.0,Microsoft,False,1.0
cf-20722,BMW,4,1,1,1.0,BMW,False,1.0
cf-2073,Copenhagen,3,1,1,0.0,German,False,0.0
cf-20736,Tacoma,0,1,1,0.0,London,False,0.0
cf-20738,Turkey,3,1,1,0.0,India,False,0.0
cf-20744,Ankara,0,1,1,0.0,Istanbul,False,0.0
cf-20750,Uruguay,2,1,1,0.0,Africa,False,1.0
cf-20759,bishop,3,1,1,1.0,bishop,False,0.0
cf-20778,Google,1,1,1,1.0,Google,False,1.0
cf-20781,Australia,2,1,1,1.0,Australia,False,0.0
cf-20782,Warwick,3,1,1,0.0,London,False,0.0
cf-20785,Latin,0,1,1,1.0,Latin,False,0.0
cf-20787,Toyota,0,1,1,1.0,Toyota,False,1.0
cf-20791,Seattle,3,1,1,0.0,Honda,False,1.0
cf-20794,Austria,2,1,1,0.0,Vienna,False,0.0
cf-20798,French,3,1,1,1.0,French,False,0.0
cf-2080,Google,4,1,1,0.0,Microsoft,False,0.0
cf-20802,Paris,3,1,1,1.0,Paris,False,1.0
cf-20805,Honda,2,1,1,1.0,Honda,False,1.0
cf-20810,Microsoft,0,1,1,1.0,Microsoft,False,1.0
cf-20815,Ukraine,2,1,1,0.0,Russia,False,0.0
cf-20819,Japan,1,1,1,0.0,Antarctica,False,0.0
cf-20822,Lyon,1,1,1,0.0,London,False,0.0
cf-20823,Barcelona,2,1,1,0.0,Spanish,False,1.0
cf-20825,Porsche,3,1,1,1.0,Porsche,False,1.0
cf-20832,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-20841,Moscow,2,1,1,1.0,Moscow,False,0.0
cf-20843,Antarctica,3,1,1,1.0,Antarctica,False,1.0
cf-20848,Latin,2,1,1,0.0,French,False,0.0
cf-20852,FIFA,4,1,1,1.0,FIFA,False,0.0
cf-20860,IBM,2,1,1,1.0,IBM,False,1.0
cf-20866,MTV,0,1,1,0.0,NBC,False,0.0
cf-20874,biology,0,1,1,0.0,physiology,False,0.0
cf-20875,English,4,1,1,1.0,English,False,0.0
cf-20878,Square,4,1,1,0.0,Nintendo,False,0.0
cf-20879,French,3,1,1,1.0,French,False,0.0
cf-20883,BMW,1,1,1,1.0,BMW,False,0.0
cf-2089,French,0,1,1,1.0,French,False,0.0
cf-20890,CBS,0,1,1,0.0,NBC,False,0.0
cf-20893,Antarctica,0,1,1,1.0,Antarctica,False,0.0
cf-20910,Nevada,0,1,1,0.0,Antarctica,False,0.0
cf-20912,Sydney,1,1,1,0.0,Birmingham,False,0.0
cf-20917,linebacker,0,1,1,1.0,linebacker,False,0.0
cf-20921,Russian,0,1,1,1.0,Russian,False,0.0
cf-20924,Birmingham,1,1,1,0.0,London,False,0.0
cf-20936,Greece,3,1,1,1.0,Greece,False,0.0
cf-20940,fantasy,4,1,1,0.0,jazz,False,0.0
cf-20944,Moscow,4,1,1,0.0,German,False,0.0
cf-20951,Dublin,2,1,1,0.0,London,False,0.0
cf-20952,Africa,2,1,1,1.0,Africa,False,1.0
cf-20953,Scotland,0,1,1,0.0,Ireland,False,0.0
cf-20954,Nicaragua,2,1,1,0.0,Japan,False,0.0
cf-20956,hockey,3,1,1,1.0,hockey,False,0.0
cf-20964,NBC,4,1,1,1.0,NBC,False,0.0
cf-2097,India,1,1,1,1.0,India,False,1.0
cf-20971,Chevrolet,3,1,1,1.0,Chevrolet,False,1.0
cf-20974,French,3,1,1,1.0,French,False,0.0
cf-20978,Cadillac,1,1,1,1.0,Cadillac,False,1.0
cf-2098,Airbus,2,1,1,1.0,Airbus,False,1.0
cf-20980,BMW,4,1,1,1.0,BMW,False,1.0
cf-20986,Microsoft,2,1,1,1.0,Microsoft,False,1.0
cf-2099,Cadillac,4,1,1,0.0,Chevrolet,False,1.0
cf-20996,Philadelphia,2,1,1,0.0,London,False,0.0
cf-21001,CBS,1,1,1,1.0,CBS,False,0.0
cf-21008,Florida,2,1,1,0.0,Antarctica,False,1.0
cf-21009,French,1,1,1,1.0,French,False,0.0
cf-21010,Finnish,4,1,1,0.0,Swedish,False,0.0
cf-21012,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-21014,bishop,2,1,1,1.0,bishop,False,0.0
cf-21020,Chicago,2,1,1,0.0,London,False,0.0
cf-21025,Atlanta,3,1,1,0.0,Chicago,False,0.0
cf-21029,French,1,1,1,1.0,French,False,0.0
cf-2104,economist,0,1,1,0.0,actor,False,0.0
cf-21041,English,0,1,1,1.0,English,False,0.0
cf-21046,CBS,0,1,1,0.0,NBC,False,0.0
cf-21059,bishop,3,1,1,1.0,bishop,False,1.0
cf-21063,Microsoft,2,1,1,1.0,Microsoft,False,1.0
cf-21069,Gujarat,3,1,1,0.0,India,False,0.0
cf-21070,bishop,2,1,1,1.0,bishop,False,0.0
cf-21073,Honda,4,1,1,1.0,Honda,False,1.0
cf-21074,basketball,1,1,1,0.0,actor,False,0.0
cf-21081,Paris,4,1,1,1.0,Paris,False,0.0
cf-21095,goaltender,1,1,1,0.0,linebacker,False,0.0
cf-21099,Google,2,1,1,1.0,Google,False,0.0
cf-21103,Edinburgh,4,1,1,0.0,Paris,False,0.0
cf-21108,mayor,2,1,1,0.0,bishop,False,0.0
cf-21111,Istanbul,0,1,1,1.0,Istanbul,False,0.0
cf-21116,Philadelphia,1,1,1,0.0,London,False,0.0
cf-21119,IBM,1,1,1,1.0,IBM,False,1.0
cf-2112,Tripoli,2,1,1,0.0,Africa,False,0.0
cf-21124,Belarus,2,1,1,0.0,Berlin,False,0.0
cf-21128,Nissan,3,1,1,1.0,Nissan,False,1.0
cf-21132,basketball,3,1,1,1.0,basketball,False,0.0
cf-2114,Germany,2,1,1,0.0,Ethiopia,False,0.0
cf-21142,Microsoft,3,1,1,1.0,Microsoft,False,0.0
cf-21143,Paris,1,1,1,1.0,Paris,False,1.0
cf-21144,Russian,1,1,1,1.0,Russian,False,0.0
cf-21145,Birmingham,2,1,1,0.0,Sydney,False,0.0
cf-21154,Nintendo,4,1,1,1.0,Nintendo,False,0.0
cf-21159,Alabama,0,1,1,0.0,Antarctica,False,0.0
cf-21160,Vienna,1,1,1,0.0,Berlin,False,0.0
cf-21165,Honda,2,1,1,1.0,Honda,False,0.0
cf-21169,guitar,2,1,1,0.0,Spanish,False,0.0
cf-21170,Louisiana,4,1,1,0.0,Paris,False,1.0
cf-21180,Yemen,2,1,1,0.0,Africa,False,0.0
cf-21187,Chicago,0,1,1,0.0,London,False,0.0
cf-21190,Lisbon,3,1,1,0.0,Brazil,False,0.0
cf-21192,Lyon,1,1,1,0.0,London,False,0.0
cf-21195,French,2,1,1,1.0,French,False,0.0
cf-21196,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-21212,Korean,1,1,1,0.0,English,False,1.0
cf-21213,Microsoft,2,1,1,1.0,Microsoft,False,1.0
cf-21216,Rome,2,1,1,1.0,Rome,False,0.0
cf-21218,Google,0,1,1,0.0,Apple,False,0.0
cf-21221,soccer,3,1,1,0.0,baseball,False,1.0
cf-21238,Japanese,3,1,1,0.0,English,False,0.0
cf-21248,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-2125,poet,4,1,1,0.0,actor,False,0.0
cf-21254,Europe,3,1,1,1.0,Europe,False,0.0
cf-21259,Paris,0,1,1,0.0,Sydney,False,0.0
cf-21272,Lifetime,3,1,1,0.0,NBC,False,0.0
cf-21288,Nissan,1,1,1,1.0,Nissan,False,1.0
cf-2129,Europe,4,1,1,0.0,Asia,False,1.0
cf-21293,Poland,4,1,1,0.0,Romania,False,0.0
cf-21299,Rome,2,1,1,1.0,Rome,False,0.0
cf-2130,Volvo,1,1,1,0.0,Toyota,False,0.0
cf-21319,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-2133,Arizona,4,1,1,0.0,Spanish,False,0.0
cf-21330,Tokyo,2,1,1,0.0,Japan,False,0.0
cf-21333,Beijing,2,1,1,0.0,Chinese,False,1.0
cf-21351,basketball,0,1,1,0.0,baseball,False,0.0
cf-21357,Boston,4,1,1,0.0,London,False,0.0
cf-21359,Rochester,4,1,1,0.0,London,False,0.0
cf-2136,Paris,3,1,1,1.0,Paris,False,1.0
cf-21363,French,1,1,1,1.0,French,False,0.0
cf-21370,actor,4,1,1,1.0,actor,False,0.0
cf-21372,Microsoft,4,1,1,1.0,Microsoft,False,0.0
cf-21376,Honda,3,1,1,0.0,Toyota,False,0.0
cf-21380,French,4,1,1,1.0,French,False,0.0
cf-21384,Europe,4,1,1,1.0,Europe,False,0.0
cf-21386,Toronto,0,1,1,0.0,Philadelphia,False,0.0
cf-21388,CBS,4,1,1,1.0,CBS,False,0.0
cf-21397,Milan,3,1,1,0.0,Italian,False,0.0
cf-21404,Darwin,4,1,1,0.0,Antarctica,False,0.0
cf-21412,Google,0,1,1,1.0,Google,False,1.0
cf-21417,Copenhagen,1,1,1,0.0,Europe,False,0.0
cf-21418,Rome,0,1,1,0.0,Paris,False,0.0
cf-21420,Paris,0,1,1,0.0,Prague,False,0.0
cf-21432,FIFA,3,1,1,1.0,FIFA,False,0.0
cf-21455,Microsoft,3,1,1,1.0,Microsoft,False,0.0
cf-21457,France,1,1,1,0.0,French,False,0.0
cf-2146,bishop,4,1,1,1.0,bishop,False,0.0
cf-21465,Gujarat,4,1,1,0.0,India,False,0.0
cf-21469,Cambridge,2,1,1,0.0,London,False,1.0
cf-21470,IBM,1,1,1,1.0,IBM,False,1.0
cf-21473,politician,0,1,1,1.0,politician,False,0.0
cf-21475,Adobe,0,1,1,0.0,Microsoft,False,0.0
cf-21477,Venice,4,1,1,0.0,Rome,False,0.0
cf-21487,basketball,0,1,1,0.0,baseball,False,0.0
cf-2149,Uganda,4,1,1,0.0,Japan,False,0.0
cf-21491,Hawaii,0,1,1,0.0,Antarctica,False,0.0
cf-21496,Iraq,1,1,1,0.0,India,False,0.0
cf-21497,Dodge,0,1,1,0.0,BMW,False,0.0
cf-21509,Toyota,3,1,1,0.0,Nissan,False,0.0
cf-21510,quarterback,2,1,1,0.0,goaltender,False,0.0
cf-21517,Oslo,1,1,1,0.0,Germany,False,0.0
cf-21521,diplomat,4,1,1,0.0,Spanish,False,0.0
cf-21532,Russian,3,1,1,1.0,Russian,False,0.0
cf-21535,Poland,3,1,1,0.0,Russian,False,0.0
cf-21539,Brussels,0,1,1,0.0,Paris,False,0.0
cf-21557,Microsoft,4,1,1,1.0,Microsoft,False,1.0
cf-21563,FIFA,2,1,1,1.0,FIFA,False,0.0
cf-21569,Rome,0,1,1,0.0,Italy,False,0.0
cf-2157,Prague,0,1,1,1.0,Prague,False,0.0
cf-21573,Hungary,1,1,1,0.0,Russian,False,0.0
cf-21575,BMW,0,1,1,1.0,BMW,False,1.0
cf-21576,politician,1,1,1,0.0,French,False,0.0
cf-2158,CBS,4,1,1,0.0,NBC,False,0.0
cf-21584,mythology,3,1,1,0.0,physiology,False,0.0
cf-21585,French,1,1,1,1.0,French,False,0.0
cf-21588,London,2,1,1,0.0,Antarctica,False,0.0
cf-21591,actor,1,1,1,1.0,actor,False,0.0
cf-21595,jazz,3,1,1,1.0,jazz,False,0.0
cf-2160,Apple,1,1,1,0.0,Microsoft,False,0.0
cf-21607,Africa,4,1,1,1.0,Africa,False,1.0
cf-21608,Ontario,0,1,1,0.0,Japan,False,0.0
cf-21609,NATO,2,1,1,0.0,FIFA,False,0.0
cf-21616,goaltender,0,1,1,1.0,goaltender,False,0.0
cf-21623,London,1,1,1,1.0,London,False,1.0
cf-21625,Google,3,1,1,1.0,Google,False,1.0
cf-2163,Toyota,0,1,1,1.0,Toyota,False,0.0
cf-21633,Spain,2,1,1,0.0,Europe,False,0.0
cf-2164,Yemen,1,1,1,0.0,Africa,False,0.0
cf-21642,Islam,4,1,1,1.0,Islam,False,0.0
cf-21644,Intel,4,1,1,1.0,Intel,False,0.0
cf-21645,Manchester,1,1,1,0.0,Birmingham,False,0.0
cf-21646,Athens,2,1,1,0.0,Greece,False,0.0
cf-21650,NBC,4,1,1,0.0,CBS,False,0.0
cf-21653,novelist,0,1,1,0.0,actor,False,0.0
cf-21654,German,4,1,1,0.0,French,False,0.0
cf-21658,CBS,2,1,1,0.0,NBC,False,0.0
cf-21665,Suzuki,4,1,1,0.0,Toyota,False,1.0
cf-21668,Apple,4,1,1,1.0,Apple,False,0.0
cf-21671,Berlin,4,1,1,0.0,Germany,False,0.0
cf-21674,BMW,1,1,1,1.0,BMW,False,1.0
cf-21677,Nissan,2,1,1,1.0,Nissan,False,0.0
cf-21678,Poland,3,1,1,0.0,Russia,False,0.0
cf-2168,English,2,1,1,1.0,English,False,0.0
cf-21686,FIFA,4,1,1,1.0,FIFA,False,0.0
cf-21692,bishop,2,1,1,1.0,bishop,False,1.0
cf-21702,Kazakhstan,1,1,1,0.0,Africa,False,0.0
cf-21709,MTV,1,1,1,0.0,NBC,False,0.0
cf-21712,Python,3,1,1,0.0,English,False,0.0
cf-21716,Gujarat,3,1,1,0.0,India,False,0.0
cf-21730,Montreal,1,1,1,0.0,French,False,0.0
cf-21732,Malaysia,0,1,1,0.0,Africa,False,0.0
cf-21733,actor,4,1,1,0.0,Porsche,False,0.0
cf-21738,Phoenix,1,1,1,0.0,India,False,1.0
cf-21739,Japan,3,1,1,1.0,Japan,False,1.0
cf-21747,Russian,1,1,1,1.0,Russian,False,0.0
cf-2175,Cleveland,3,1,1,0.0,Copenhagen,False,1.0
cf-21751,Yahoo,2,1,1,0.0,Google,False,0.0
cf-21755,physics,4,1,1,1.0,physics,False,1.0
cf-21760,Microsoft,0,1,1,1.0,Microsoft,False,1.0
cf-21768,Tamil,2,1,1,1.0,Tamil,False,0.0
cf-21769,BBC,3,1,1,1.0,BBC,False,0.0
cf-21779,bishop,0,1,1,1.0,bishop,False,0.0
cf-21788,Karachi,2,1,1,0.0,Kabul,False,0.0
cf-21789,chemistry,0,1,1,0.0,physiology,False,0.0
cf-21794,German,4,1,1,1.0,German,False,0.0
cf-21797,Dublin,3,1,1,0.0,England,False,0.0
cf-21802,Poland,0,1,1,0.0,Russia,False,0.0
cf-21804,astronomy,3,1,1,0.0,physiology,False,0.0
cf-21805,PBS,1,1,1,0.0,NBC,False,0.0
cf-21812,football,0,1,1,1.0,football,False,1.0
cf-21818,Greek,4,1,1,0.0,English,False,1.0
cf-21831,London,2,1,1,0.0,Berlin,False,0.0
cf-21838,French,3,1,1,1.0,French,False,0.0
cf-21839,bishop,1,1,1,1.0,bishop,False,0.0
cf-2184,Serbian,2,1,1,0.0,Spanish,False,0.0
cf-21840,Antarctica,0,1,1,1.0,Antarctica,False,0.0
cf-21845,Florida,2,1,1,0.0,Antarctica,False,0.0
cf-21846,Syria,4,1,1,0.0,Pakistan,False,0.0
cf-21853,Baltimore,3,1,1,0.0,Boston,False,1.0
cf-21867,actor,2,1,1,1.0,actor,False,0.0
cf-21883,Cincinnati,2,1,1,0.0,Antarctica,False,0.0
cf-21889,Indonesia,0,1,1,0.0,India,False,0.0
cf-21890,Vienna,3,1,1,0.0,Berlin,False,0.0
cf-21891,bishop,2,1,1,1.0,bishop,False,0.0
cf-21899,French,1,1,1,1.0,French,False,0.0
cf-21902,French,3,1,1,1.0,French,False,0.0
cf-21917,Damascus,0,1,1,0.0,Islam,False,0.0
cf-2196,biology,4,1,1,0.0,physics,False,0.0
cf-2199,Serbia,1,1,1,0.0,Poland,False,0.0
cf-22,Philadelphia,0,1,1,0.0,London,False,0.0
cf-2202,cardinal,0,1,1,0.0,pope,False,0.0
cf-2205,Manchester,1,1,1,0.0,Paris,False,0.0
cf-2206,Cardiff,1,1,1,0.0,London,False,1.0
cf-2207,Honda,0,1,1,1.0,Honda,False,1.0
cf-2208,Greece,1,1,1,1.0,Greece,False,0.0
cf-2210,Slovakia,3,1,1,0.0,India,False,0.0
cf-222,Antarctica,1,1,1,1.0,Antarctica,False,0.0
cf-2224,Japan,4,1,1,1.0,Japan,False,1.0
cf-2234,chemistry,1,1,1,0.0,physiology,False,0.0
cf-2238,Armenian,1,1,1,0.0,Russian,False,0.0
cf-2245,Sony,1,1,1,0.0,Apple,False,0.0
cf-2249,Porsche,0,1,1,1.0,Porsche,False,1.0
cf-225,Microsoft,3,1,1,1.0,Microsoft,False,1.0
cf-2260,Atlanta,1,1,1,1.0,Atlanta,False,0.0
cf-2261,Italian,1,1,1,0.0,French,False,0.0
cf-2263,Douglas,1,1,1,1.0,Douglas,False,0.0
cf-2267,astronomy,4,1,1,0.0,Tamil,False,0.0
cf-2268,German,3,1,1,1.0,German,False,1.0
cf-2290,Victoria,0,1,1,0.0,Antarctica,False,0.0
cf-2296,Italian,1,1,1,1.0,Italian,False,0.0
cf-2307,Toronto,2,1,1,0.0,Asia,False,0.0
cf-231,Italian,2,1,1,1.0,Italian,False,1.0
cf-2310,CBS,3,1,1,1.0,CBS,False,0.0
