target_key,gap,gap_rho,gap_eligible
cf-19906,0.0,0.95,True
cf-19910,0.0,0.85,True
cf-19911,1.0,0.95,True
cf-19923,1.0,0.95,True
cf-19924,0.0,0.95,True
cf-1993,0.05,0.75,True
cf-19941,0.0,0.95,True
cf-19948,1.0,0.95,True
cf-19956,0.0,0.85,True
cf-19969,0.0,0.7,True
cf-19971,0.0,0.95,True
cf-19975,0.0,0.95,True
cf-19977,0.0,0.7,True
cf-19979,0.0,0.95,True
cf-19982,0.0,0.95,True
cf-20,0.0,0.95,True
cf-20008,0.0,0.7,True
cf-2001,0.0,0.75,True
cf-20013,0.0,0.8,True
cf-20017,0.0,0.95,True
cf-20018,0.0,0.95,True
cf-20026,0.0,0.95,True
cf-20043,0.0,0.95,True
cf-20048,0.0,0.8,True
cf-2006,0.0,0.85,True
cf-20061,0.0,0.95,True
cf-20068,0.0,0.7,True
cf-20077,0.0,0.75,True
cf-20085,0.0,0.95,True
cf-20089,0.0,0.75,True
cf-20091,0.0,0.75,True
cf-20108,0.0,0.8,True
cf-20121,0.05,0.8,True
cf-20123,0.0,0.8,True
cf-20126,0.0,0.85,True
cf-20128,0.0,0.7,True
cf-20130,0.0,0.75,True
cf-20134,0.0,0.95,True
cf-20143,0.0,0.85,True
cf-20151,0.0,0.75,True
cf-20161,0.0,0.95,True
cf-20162,0.0,0.95,True
cf-20166,0.0,0.75,True
cf-20176,0.0,0.75,True
cf-20189,0.0,0.7,True
cf-20199,0.0,0.95,True
cf-20202,0.0,0.95,True
cf-20204,0.0,0.7,True
cf-20205,0.3,0.7,True
cf-20224,0.0,0.8,True
cf-20229,0.0,0.95,True
cf-20232,0.0,0.75,True
cf-20241,0.0,0.7,True
cf-20253,0.0,0.95,True
cf-2026,0.05,0.95,True
cf-20261,1.0,0.95,True
cf-20264,0.0,0.95,True
cf-20266,0.0,0.95,True
cf-20267,0.0,0.95,True
cf-20278,0.0,0.8,True
cf-20290,0.0,0.9,True
cf-20294,0.0,0.95,True
cf-20318,1.0,0.95,True
cf-20325,0.0,0.95,True
cf-20330,0.0,0.8,True
cf-20333,0.0,0.8,True
cf-20338,0.0,0.95,True
cf-20345,0.0,0.95,True
cf-20346,0.0,0.95,True
cf-20349,0.0,0.75,True
cf-20353,0.0,0.95,True
cf-20359,0.0,0.7,True
cf-20366,0.0,0.95,True
cf-20367,0.0,0.9,True
cf-20382,0.0,0.95,True
cf-20387,0.0,0.85,True
cf-20393,1.0,0.95,True
cf-20396,0.0,0.8,True
cf-20409,0.0,0.95,True
cf-20410,0.0,0.7,True
cf-20414,0.0,0.8,True
cf-20417,0.0,0.95,True
cf-20423,0.0,0.8,True
cf-20433,0.0,0.95,True
cf-20435,0.0,0.95,True
cf-20441,1.0,0.95,True
cf-20448,0.0,0.95,True
cf-20449,0.0,0.95,True
cf-20469,1.0,0.95,True
cf-20486,0.0,0.8,True
cf-20488,0.0,0.95,True
cf-20494,0.0,0.75,True
cf-20495,0.0,0.7,True
cf-2050,0.0,0.8,True
cf-20505,0.0,0.8,True
cf-20506,0.0,0.7,True
cf-20513,0.0,0.8,True
cf-20520,0.0,0.75,True
cf-2055,0.0,0.85,True
cf-20554,0.0,0.95,True
cf-20571,0.0,0.95,True
cf-20573,0.0,0.95,True
cf-20578,0.0,0.7,True
cf-20592,0.0,0.7,True
cf-20593,0.0,0.9,True
cf-20594,1.0,0.95,True
cf-20598,0.0,0.75,True
cf-2060,0.05,0.8,True
cf-20614,0.0,0.7,True
cf-20615,1.0,0.95,True
cf-20617,0.0,0.95,True
cf-20628,1.0,0.95,True
cf-20639,0.0,0.7,True
cf-20650,0.0,0.95,True
cf-20655,0.0,0.95,True
cf-20664,0.0,0.7,True
cf-20670,0.0,0.95,True
cf-20675,0.0,0.7,True
cf-20683,0.0,0.7,True
cf-20684,0.0,0.8,True
cf-20686,0.0,0.95,True
cf-20690,0.0,0.95,True
cf-20698,0.0,0.8,True
cf-20700,0.0,0.95,True
cf-20701,0.0,0.95,True
cf-20706,0.0,0.85,True
cf-20711,0.0,0.8,True
cf-20721,0.0,0.75,True
cf-20722,1.0,0.95,True
cf-2073,0.0,0.7,True
cf-20736,0.0,0.85,True
cf-20738,0.0,0.95,True
cf-20750,0.0,0.95,True
cf-20778,0.05,0.75,True
cf-20781,0.0,0.95,True
cf-20782,0.0,0.7,True
cf-20785,0.0,0.7,True
cf-20787,1.0,0.95,True
cf-20791,0.0,0.95,True
cf-20794,0.0,0.7,True
cf-20798,0.0,0.7,True
cf-2080,0.0,0.95,True
cf-20802,1.0,0.95,True
cf-20805,1.0,0.95,True
cf-20810,1.0,0.95,True
cf-20819,0.0,0.8,True
cf-20822,0.0,0.95,True
cf-20823,0.0,0.8,True
cf-20841,0.0,0.95,True
cf-20843,0.0,0.95,True
cf-20848,0.0,0.95,True
cf-20860,1.0,0.95,True
cf-20866,0.0,0.7,True
cf-20874,0.0,0.95,True
cf-20878,0.0,0.95,True
cf-20879,0.0,0.7,True
cf-20883,0.0,0.75,True
cf-2089,0.1,0.7,True
cf-20890,0.0,0.7,True
cf-20912,0.0,0.95,True
cf-20917,0.0,0.95,True
cf-20921,0.0,0.8,True
cf-20924,0.0,0.95,True
cf-20936,0.0,0.95,True
cf-20940,0.0,0.7,True
cf-20944,0.0,0.75,True
cf-20951,0.0,0.95,True
cf-20952,0.0,0.95,True
cf-20954,0.0,0.7,True
cf-20956,0.0,0.75,True
cf-20964,0.0,0.95,True
cf-2097,1.0,0.95,True
cf-20974,0.05,0.95,True
cf-20978,0.0,0.95,True
cf-2098,0.0,0.95,True
cf-20980,0.0,0.95,True
cf-20986,0.0,0.95,True
cf-20996,0.0,0.95,True
cf-21001,0.0,0.95,True
cf-21008,0.0,0.8,True
cf-21009,0.05,0.7,True
cf-21010,0.0,0.7,True
cf-21014,0.0,0.7,True
cf-21020,0.0,0.75,True
cf-21025,0.0,0.8,True
cf-21029,0.0,0.75,True
cf-21041,0.0,0.9,True
cf-21046,0.0,0.75,True
cf-21059,1.0,0.95,True
cf-21063,1.0,0.95,True
cf-21070,0.0,0.7,True
cf-21073,1.0,0.95,True
cf-21074,0.0,0.95,True
cf-21081,0.0,0.85,True
cf-21095,0.0,0.95,True
cf-21103,0.0,0.75,True
cf-21108,0.0,0.75,True
cf-21111,0.0,0.8,True
cf-21116,0.0,0.95,True
cf-21119,0.0,0.95,True
cf-2112,0.0,0.7,True
cf-21124,0.0,0.95,True
cf-21128,0.0,0.95,True
cf-21142,0.0,0.75,True
cf-21143,0.0,0.95,True
cf-21144,0.2,0.7,True
cf-21145,0.0,0.95,True
cf-21154,0.0,0.7,True
cf-21160,0.0,0.95,True
cf-21170,0.0,0.8,True
cf-21180,0.0,0.7,True
cf-21187,0.0,0.95,True
cf-21192,0.0,0.85,True
cf-21196,0.0,0.7,True
cf-21212,1.0,0.95,True
cf-21213,1.0,0.95,True
cf-21216,0.0,0.85,True
cf-21218,0.0,0.8,True
cf-21248,0.0,0.95,True
cf-2125,0.0,0.95,True
cf-21254,0.0,0.85,True
cf-21259,0.0,0.95,True
cf-21272,0.0,0.8,True
cf-21288,1.05,0.95,True
cf-2129,0.0,0.8,True
cf-21293,0.0,0.8,True
cf-21299,0.0,0.8,True
cf-2130,0.0,0.75,True
cf-21319,0.0,0.95,True
cf-2133,0.0,0.75,True
cf-21330,0.0,0.7,True
cf-21333,0.0,0.85,True
cf-21351,0.0,0.75,True
cf-21357,0.0,0.7,True
cf-21359,0.0,0.95,True
cf-2136,0.0,0.75,True
cf-21370,0.0,0.95,True
cf-21372,0.0,0.95,True
cf-21376,0.0,0.95,True
cf-21380,0.0,0.95,True
cf-21384,0.0,0.7,True
cf-21386,0.0,0.75,True
cf-21388,0.0,0.7,True
cf-21397,0.0,0.75,True
cf-21404,0.0,0.8,True
cf-21412,0.0,0.75,True
cf-21417,0.0,0.95,True
cf-21418,0.0,0.75,True
cf-21420,0.0,0.95,True
cf-21432,0.0,0.75,True
cf-21455,0.05,0.8,True
cf-21469,0.0,0.95,True
cf-21470,0.0,0.8,True
cf-21473,0.0,0.95,True
cf-21475,0.0,0.75,True
cf-21477,0.0,0.8,True
cf-2149,0.0,0.8,True
cf-21496,0.0,0.7,True
cf-21497,0.0,0.95,True
cf-21509,0.0,0.95,True
cf-21510,0.0,0.7,True
cf-21532,0.0,0.75,True
cf-21535,0.0,0.95,True
cf-21539,0.0,0.85,True
cf-21557,0.0,0.85,True
cf-21563,0.0,0.95,True
cf-21569,0.14285714285714285,0.7,True
cf-2157,0.0,0.8,True
cf-21573,0.0,0.95,True
cf-21575,0.0,0.75,True
cf-21576,0.0,0.8,True
cf-2158,0.0,0.95,True
cf-21584,0.0,0.95,True
cf-21585,0.0,0.95,True
cf-21588,0.0,0.95,True
cf-2160,0.0,0.8,True
cf-21607,0.0,0.85,True
cf-21608,0.0,0.95,True
cf-21609,0.0,0.75,True
cf-21623,0.0,0.85,True
cf-21625,0.0,0.95,True
cf-2163,0.0,0.8,True
cf-21633,0.0,0.85,True
cf-2164,0.0,0.95,True
cf-21642,0.0,0.7,True
cf-21644,0.0,0.7,True
cf-21645,0.0,0.95,True
cf-21646,0.0,0.95,True
cf-21650,0.0,0.95,True
cf-21653,0.0,0.8,True
cf-21654,0.0,0.8,True
cf-21658,0.0,0.95,True
cf-21665,0.0,0.95,True
cf-21668,0.0,0.75,True
cf-21671,0.0,0.95,True
cf-21674,0.0,0.95,True
cf-21677,0.0,0.95,True
cf-21678,0.0,0.8,True
cf-2168,0.0,0.9,True
cf-21686,0.4444444444444444,0.7,True
cf-21692,1.0,0.95,True
cf-21702,0.0,0.95,True
cf-21709,0.0,0.75,True
cf-21712,0.0,0.7,True
cf-21716,0.0,0.75,True
cf-21730,0.0,0.95,True
cf-21732,0.0,0.75,True
cf-21739,1.0,0.95,True
cf-21747,0.05,0.8,True
cf-2175,1.0,0.95,True
cf-21751,0.0,0.75,True
cf-21755,1.0,0.95,True
cf-21760,0.0,0.75,True
cf-21768,0.0,0.7,True
cf-21769,0.0,0.95,True
cf-21779,0.0,0.7,True
cf-21788,0.0,0.95,True
cf-21794,0.05,0.9,True
cf-21797,0.0,0.85,True
cf-21802,0.0,0.95,True
cf-21804,0.0,0.95,True
cf-21805,0.0,0.7,True
cf-21818,0.0,0.8,True
cf-21831,0.0,0.8,True
cf-21838,0.0,0.95,True
cf-21839,0.0,0.7,True
cf-2184,0.0,0.85,True
cf-21840,0.0,0.95,True
cf-21845,0.0,0.8,True
cf-21846,0.0,0.95,True
cf-21853,0.0,0.85,True
cf-21883,0.0,0.95,True
cf-21889,0.0,0.95,True
cf-21890,0.0,0.8,True
cf-21891,0.0,0.8,True
cf-21902,0.0,0.75,True
cf-21917,0.0,0.95,True
cf-2196,0.0,0.75,True
cf-2199,0.0,0.7,True
cf-22,0.0,0.7,True
cf-2202,0.0,0.95,True
cf-2205,0.0,0.95,True
cf-2206,0.0,0.95,True
cf-2207,1.0,0.95,True
cf-2208,0.0,0.95,True
cf-2210,0.0,0.95,True
cf-222,0.0,0.95,True
cf-2224,1.0,0.95,True
cf-2234,0.0,0.95,True
cf-2245,0.0,0.75,True
cf-225,1.0,0.95,True
cf-2260,0.0,0.75,True
cf-2261,0.0,0.75,True
cf-2263,0.0,0.85,True
cf-2267,0.0,0.95,True
cf-2290,0.0,0.75,True
cf-2307,0.0,0.8,True
cf-231,0.05,0.75,True
cf-2310,0.0,0.95,True
cf-2317,0.0,0.95,True
cf-2323,0.0,0.8,True
cf-2325,0.0,0.7,True
cf-2337,0.0,0.95,True
cf-2342,0.0,0.8,True
cf-2353,0.0,0.7,True
cf-2357,0.0,0.95,True
cf-2358,0.0,0.95,True
cf-2359,0.0,0.95,True
cf-2360,0.0,0.95,True
cf-2363,0.05,0.75,True
cf-2364,0.0,0.95,True
cf-2366,0.0,0.8,True
cf-2369,0.0,0.8,True
cf-2370,0.0,0.75,True
cf-2372,0.0,0.95,True
cf-238,0.0,0.7,True
cf-2380,0.0,0.8,True
cf-2386,0.0,0.7,True
cf-2387,0.0,0.95,True
cf-2404,0.0,0.95,True
cf-2412,0.0,0.95,True
cf-2445,1.0,0.95,True
cf-2450,0.0,0.95,True
cf-2454,0.0,0.75,True
cf-2461,0.0,0.7,True
cf-2462,0.0,0.7,True
cf-2467,0.0,0.75,True
cf-2471,0.0,0.75,True
cf-2475,0.0,0.95,True
cf-2478,0.0,0.75,True
cf-2479,0.0,0.95,True
cf-2495,0.0,0.75,True
cf-2526,0.0,0.95,True
cf-2529,0.0,0.7,True
cf-254,0.0,0.7,True
cf-2541,0.0,0.7,True
cf-2543,1.0,0.95,True
cf-2552,0.0,0.95,True
cf-2563,0.0,0.95,True
cf-2575,0.0,0.95,True
cf-2576,0.0,0.95,True
cf-2588,0.0,0.75,True
cf-2592,0.0,0.75,True
cf-2599,0.0,0.7,True
cf-260,1.0,0.95,True
cf-261,0.0,0.75,True
cf-2610,0.0,0.95,True
cf-2612,0.0,0.95,True
cf-2613,0.0,0.95,True
cf-2618,0.05,0.75,True
cf-262,0.0,0.95,True
cf-2620,0.0,0.95,True
cf-2631,0.0,0.7,True
cf-2632,0.0,0.8,True
cf-2638,0.0,0.95,True
cf-264,1.0,0.95,True
cf-2645,0.0,0.7,True
cf-2647,0.0,0.95,True
cf-2652,1.0,0.95,True
cf-2655,0.0,0.75,True
cf-2660,1.0,0.95,True
cf-2662,0.0,0.75,True
cf-2669,0.0,0.7,True
cf-268,0.0,0.7,True
cf-2682,0.0,0.85,True
cf-2685,1.0,0.95,True
cf-2712,0.0,0.7,True
cf-2729,0.0,0.75,True
cf-2730,0.0,0.8,True
cf-2738,0.05,0.75,True
cf-2742,0.0,0.95,True
cf-2744,0.0,0.75,True
cf-2752,0.0,0.95,True
cf-2753,0.0,0.95,True
cf-2757,0.0,0.95,True
cf-276,0.0,0.95,True
cf-2764,0.1,0.75,True
cf-2768,0.0,0.95,True
cf-2774,0.0,0.95,True
cf-2780,0.0,0.75,True
cf-279,0.0,0.95,True
cf-2794,0.0,0.7,True
cf-2805,0.0,0.95,True
cf-2816,0.0,0.7,True
cf-2817,0.0,0.95,True
cf-2819,0.0,0.95,True
cf-2832,0.0,0.85,True
cf-2833,0.0,0.85,True
cf-2845,0.0,0.95,True
cf-2851,1.0,0.95,True
cf-2857,0.1,0.8,True
cf-2862,0.0,0.7,True
cf-2868,0.0,0.8,True
cf-2875,0.0,0.95,True
cf-2876,0.0,0.95,True
cf-2880,0.0,0.8,True
cf-2887,1.0,0.95,True
cf-2890,0.0,0.95,True
cf-29,0.0,0.95,True
cf-2904,0.0,0.95,True
cf-2909,0.0,0.95,True
cf-291,0.0,0.75,True
cf-2917,0.0,0.75,True
cf-292,0.0,0.8,True
cf-2925,0.05,0.95,True
cf-2932,0.0,0.95,True
cf-2938,0.0,0.8,True
cf-2940,1.0,0.95,True
cf-2942,0.0,0.7,True
cf-2947,0.0,0.95,True
cf-2951,0.0,0.75,True
cf-2954,0.0,0.7,True
cf-2956,0.0,0.95,True
cf-296,0.0,0.95,True
cf-2967,0.0,0.75,True
cf-2974,0.0,0.7,True
cf-2976,0.0,0.95,True
cf-2978,0.0,0.75,True
cf-2980,0.0,0.85,True
cf-2984,0.0,0.7,True
cf-299,0.0,0.8,True
cf-3,0.0,0.7,True
cf-3006,0.0,0.7,True
cf-3012,0.0,0.85,True
cf-3015,0.0,0.95,True
cf-3016,0.0,0.95,True
cf-304,0.0,0.95,True
cf-3043,0.0,0.8,True
cf-3044,0.0,0.85,True
cf-3052,0.05,0.75,True
cf-3053,1.0,0.95,True
cf-3054,0.0,0.7,True
cf-3056,0.0,0.85,True
cf-3058,0.0,0.75,True
cf-3066,0.0,0.75,True
cf-3067,0.0,0.75,True
cf-307,0.15,0.7,True
cf-3072,0.0,0.8,True
cf-3073,0.0,0.8,True
cf-3085,1.0,0.95,True
cf-3099,1.0,0.95,True
cf-3101,0.1,0.85,True
cf-3102,0.0,0.95,True
cf-3106,0.05,0.75,True
cf-3125,1.0,0.95,True
cf-3127,0.0,0.9,True
cf-3129,0.0,0.8,True
cf-3132,0.0,0.7,True
cf-3139,0.0,0.7,True
cf-3144,0.0,0.75,True
cf-3145,0.0,0.95,True
cf-3147,0.0,0.95,True
cf-3150,0.0,0.95,True
cf-3153,0.0,0.7,True
cf-3155,0.0,0.95,True
cf-3156,0.0,0.95,True
cf-316,0.0,0.75,True
cf-3162,0.0,0.95,True
cf-3170,0.0,0.8,True
cf-3171,0.0,0.75,True
cf-3176,0.0,0.7,True
cf-3177,0.0,0.95,True
cf-3179,0.2,0.8,True
cf-3195,0.0,0.95,True
cf-3196,0.0,0.95,True
cf-3204,0.0,0.7,True
cf-3219,0.0,0.7,True
cf-3222,1.0,0.95,True
cf-3225,0.05,0.7,True
cf-323,0.0,0.8,True
cf-3235,0.0,0.7,True
cf-3254,0.0,0.7,True
cf-3258,0.2,0.75,True
cf-3259,0.0,0.7,True
cf-3262,0.0,0.75,True
cf-3263,0.0,0.95,True
cf-327,0.0,0.85,True
cf-3275,0.0,0.75,True
cf-3279,0.0,0.95,True
cf-3289,0.0,0.95,True
cf-3291,0.0,0.7,True
cf-3292,1.0,0.95,True
cf-3297,0.0,0.7,True
cf-3302,0.0,0.7,True
cf-3311,1.0,0.95,True
cf-3318,0.0,0.95,True
cf-3327,0.0,0.95,True
cf-3328,0.0,0.95,True
cf-333,0.0,0.95,True
cf-3335,0.0,0.85,True
cf-335,1.0,0.95,True
cf-3361,0.0,0.7,True
cf-3362,0.0,0.7,True
cf-3364,0.0,0.95,True
cf-3365,0.0,0.75,True
cf-3366,0.0,0.75,True
cf-3373,0.0,0.85,True
cf-338,0.15,0.7,True
cf-3394,0.0,0.95,True
cf-3395,0.0,0.95,True
cf-3396,0.0,0.75,True
cf-3399,0.05,0.95,True
cf-3409,0.0,0.7,True
cf-3416,1.0,0.95,True
cf-3417,0.0,0.95,True
cf-3418,0.0,0.95,True
cf-3421,0.0,0.75,True
cf-3425,0.0,0.8,True
cf-3427,0.0,0.95,True
cf-3432,0.0,0.7,True
cf-3436,0.0,0.95,True
cf-344,0.0,0.95,True
cf-3447,0.2,0.85,True
cf-3471,0.0,0.8,True
cf-3472,0.0,0.7,True
cf-3484,0.0,0.7,True
cf-3486,0.0,0.9,True
cf-3492,0.0,0.85,True
cf-3495,0.0,0.95,True
cf-3499,0.0,0.8,True
cf-35,0.0,0.7,True
cf-3500,0.0,0.7,True
cf-3502,0.0,0.95,True
cf-3506,0.0,0.95,True
cf-351,0.0,0.95,True
cf-3516,0.0,0.8,True
cf-3518,0.0,0.7,True
cf-3522,0.0,0.95,True
cf-3524,0.0,0.8,True
cf-3526,0.0,0.75,True
cf-3535,0.0,0.8,True
cf-354,0.0,0.75,True
cf-3546,0.0,0.95,True
cf-3549,0.0,0.75,True
cf-3552,0.0,0.75,True
cf-3553,0.0,0.75,True
cf-3557,0.0,0.8,True
cf-3571,0.0,0.75,True
cf-3586,0.0,0.95,True
cf-3587,0.0,0.7,True
cf-3588,0.05,0.7,True
cf-3597,0.0,0.8,True
cf-3600,0.0,0.95,True
cf-3604,0.0,0.7,True
cf-3605,0.0,0.7,True
cf-3606,0.0,0.7,True
cf-361,0.0,0.75,True
cf-3611,0.0,0.95,True
cf-3612,0.3,0.95,True
cf-3626,0.0,0.75,True
cf-3628,1.0,0.95,True
cf-3631,0.0,0.7,True
cf-3647,0.0,0.75,True
cf-3651,0.0,0.7,True
cf-3656,0.0,0.95,True
cf-3659,0.0,0.85,True
cf-3660,0.0,0.95,True
cf-3678,1.0,0.95,True
cf-3684,0.0,0.95,True
cf-3692,1.0,0.95,True
cf-3706,0.0,0.95,True
cf-3717,0.0,0.95,True
cf-3718,1.0,0.95,True
cf-3725,0.0,0.95,True
cf-3733,0.0,0.7,True
cf-3747,1.0,0.95,True
cf-3759,0.0,0.8,True
cf-3761,0.0,0.95,True
cf-3762,0.0,0.8,True
cf-3763,0.0,0.95,True
cf-3772,0.0,0.75,True
cf-3787,0.0,0.75,True
cf-379,0.0,0.95,True
cf-3796,0.0,0.9,True
cf-3797,0.0,0.95,True
cf-3798,0.0,0.7,True
cf-38,0.0,0.75,True
cf-380,0.0,0.8,True
cf-3811,0.0,0.95,True
cf-3815,0.0,0.95,True
cf-3817,0.0,0.95,True
cf-3828,1.0,0.95,True
cf-383,0.0,0.8,True
cf-3843,0.0,0.75,True
cf-3845,0.05,0.7,True
cf-385,0.0,0.7,True
cf-3869,0.0,0.95,True
cf-3875,1.0,0.95,True
cf-3877,0.0,0.9,True
cf-3881,0.05,0.7,True
cf-3884,0.0,0.7,True
cf-3901,0.0,0.95,True
cf-3904,1.0,0.95,True
cf-3911,1.0,0.95,True
cf-3922,0.0,0.95,True
cf-393,0.0,0.7,True
cf-3931,0.0,0.95,True
cf-3932,0.0,0.8,True
cf-3935,0.0,0.7,True
cf-3937,0.1,0.7,True
cf-3939,0.0,0.7,True
cf-3963,0.0,0.95,True
cf-3969,0.0,0.75,True
cf-3970,0.0,0.7,True
cf-4002,0.0,0.7,True
cf-4016,0.0,0.7,True
cf-4036,0.0,0.95,True
cf-4039,0.0,0.95,True
cf-4043,0.0,0.95,True
cf-4050,0.0,0.75,True
cf-4054,0.0,0.95,True
cf-4059,0.0,0.95,True
cf-4071,1.0,0.95,True
cf-4086,0.0,0.95,True
cf-4088,0.0,0.7,True
cf-4089,0.0,0.75,True
cf-4095,0.0,0.8,True
cf-4104,0.05,0.8,True
cf-4113,0.0,0.75,True
cf-4128,0.0,0.7,True
cf-4130,0.0,0.95,True
cf-4131,0.0,0.8,True
cf-4132,0.0,0.75,True
cf-4137,1.0,0.95,True
cf-4145,0.0,0.8,True
cf-415,0.2,0.7,True
cf-4154,1.0,0.95,True
cf-4159,1.0,0.95,True
cf-4165,0.0,0.75,True
cf-4170,1.0,0.95,True
cf-4175,0.0,0.7,True
cf-4177,0.0,0.85,True
cf-4185,0.0,0.95,True
cf-4195,0.0,0.7,True
cf-4201,0.0,0.75,True
cf-4208,0.0,0.95,True
cf-4209,0.0,0.75,True
cf-4210,0.0,0.95,True
cf-4214,0.0,0.95,True
cf-4225,0.0,0.95,True
cf-4230,0.0,0.8,True
cf-4236,0.0,0.7,True
cf-424,0.0,0.7,True
cf-4240,0.0,0.95,True
cf-4249,0.0,0.95,True
cf-4251,0.0,0.75,True
cf-4253,1.0,0.95,True
cf-4255,0.0,0.8,True
cf-4256,0.0,0.85,True
cf-4265,0.0,0.95,True
cf-4280,0.0,0.8,True
cf-4284,0.0,0.8,True
cf-4285,0.0,0.7,True
cf-4287,0.0,0.95,True
cf-43,0.0,0.75,True
cf-4305,1.0,0.95,True
cf-4310,0.0,0.95,True
cf-4316,0.2,0.7,True
cf-4320,0.0,0.75,True
cf-433,0.05,0.7,True
cf-4330,0.0,0.8,True
cf-4338,1.0,0.95,True
cf-4342,1.0,0.95,True
cf-4354,0.0,0.95,True
cf-4359,0.0,0.7,True
cf-4365,0.0,0.95,True
cf-4370,0.0,0.95,True
cf-4375,0.0,0.95,True
cf-4381,0.0,0.85,True
cf-4385,0.0,0.7,True
cf-4387,0.05,0.75,True
cf-4388,0.0,0.95,True
cf-4393,0.0,0.95,True
cf-4397,0.0,0.95,True
cf-4399,0.0,0.95,True
cf-4401,0.0,0.95,True
cf-4408,0.0,0.7,True
cf-4427,0.0,0.75,True
cf-4430,0.0,0.95,True
cf-4434,0.0,0.75,True
cf-4484,0.0,0.95,True
cf-4486,0.0,0.8,True
cf-4488,0.0,0.95,True
cf-4497,0.0,0.95,True
cf-4499,0.05,0.7,True
cf-4504,0.0,0.7,True
cf-4507,0.0,0.95,True
cf-4508,0.0,0.7,True
cf-4509,0.0,0.95,True
cf-4511,0.0,0.8,True
cf-4513,1.0,0.95,True
cf-4516,0.0,0.95,True
cf-4529,0.0,0.95,True
cf-453,0.0,0.95,True
cf-4537,0.0,0.7,True
cf-4542,0.05,0.75,True
cf-4546,0.0,0.7,True
cf-4548,0.0,0.95,True
cf-456,0.0,0.9,True
cf-4560,0.0,0.95,True
cf-4565,0.0,0.7,True
cf-4569,0.0,0.8,True
cf-4571,1.0,0.95,True
cf-4574,0.0,0.7,True
cf-4578,0.0,0.8,True
cf-458,0.0,0.95,True
cf-4580,0.0,0.95,True
cf-4585,0.0,0.8,True
cf-4587,0.0,0.8,True
cf-459,0.0,0.95,True
cf-4596,1.0,0.95,True
cf-4600,0.0,0.75,True
cf-4602,0.0,0.85,True
cf-4608,1.0,0.95,True
cf-4613,0.0,0.9,True
cf-4615,0.0,0.75,True
cf-4620,0.0,0.85,True
cf-4622,0.0,0.8,True
cf-4628,1.0,0.95,True
cf-4630,0.0,0.7,True
cf-4637,0.0,0.95,True
cf-4654,0.0,0.95,True
cf-4656,0.0,0.7,True
cf-4664,0.0,0.7,True
cf-4669,1.0,0.95,True
cf-4680,1.0,0.95,True
cf-4686,0.0,0.85,True
cf-4687,1.0,0.95,True
cf-4688,0.0,0.8,True
cf-4696,0.0,0.95,True
cf-4701,0.0,0.7,True
cf-4704,0.0,0.8,True
cf-4708,0.0,0.85,True
cf-4716,0.05,0.8,True
cf-4717,1.0,0.95,True
cf-4718,0.0,0.75,True
cf-472,0.0,0.8,True
cf-4730,0.0,0.7,True
cf-4747,0.05,0.7,True
cf-4749,0.0,0.95,True
cf-475,0.1,0.7,True
cf-476,0.0,0.95,True
cf-4761,0.0,0.95,True
cf-4766,0.0,0.95,True
cf-4769,1.0,0.95,True
cf-477,0.0,0.8,True
cf-4786,0.0,0.95,True
cf-4790,1.0,0.95,True
cf-4792,0.0,0.8,True
cf-4799,0.0,0.8,True
cf-4800,0.0,0.95,True
cf-4801,0.0,0.85,True
cf-4808,1.0,0.95,True
cf-4825,0.0,0.95,True
cf-4826,0.0,0.95,True
cf-4828,0.0,0.95,True
cf-4834,0.0,0.75,True
cf-4838,0.0,0.8,True
cf-4847,1.0,0.95,True
cf-4852,0.0,0.7,True
cf-4858,1.0,0.95,True
cf-4867,0.0,0.7,True
cf-4887,0.0,0.95,True
cf-4889,0.0,0.8,True
cf-4892,0.0,0.95,True
cf-4896,0.0,0.75,True
cf-4908,0.0,0.8,True
cf-491,0.0,0.85,True
cf-4913,0.0,0.75,True
cf-4914,0.0,0.95,True
cf-4926,0.0,0.95,True
cf-4928,0.0,0.95,True
cf-4939,0.05,0.7,True
cf-4943,0.0,0.95,True
cf-4944,1.0,0.95,True
cf-4947,1.0,0.95,True
cf-4948,0.0,0.7,True
cf-4950,0.0,0.95,True
cf-4957,0.0,0.95,True
cf-4968,0.0,0.8,True
cf-4971,0.0,0.95,True
cf-4972,0.0,0.8,True
cf-4975,0.0,0.95,True
cf-4988,0.05,0.8,True
cf-4990,0.0,0.7,True
cf-4991,0.0,0.95,True
cf-5,1.0,0.95,True
cf-50,0.0,0.75,True
cf-5002,0.0,0.95,True
cf-5024,0.0,0.95,True
cf-5025,0.0,0.8,True
cf-5026,0.0,0.95,True
cf-5049,0.0,0.85,True
cf-5055,1.0,0.95,True
cf-5059,0.2,0.7,True
cf-5063,0.0,0.95,True
cf-5068,0.0,0.7,True
cf-5069,0.05,0.75,True
cf-5072,0.0,0.95,True
cf-5074,0.0,0.7,True
cf-5082,0.0,0.95,True
cf-5090,0.0,0.8,True
cf-5098,0.0,0.95,True
cf-51,0.0,0.75,True
cf-5102,0.0,0.95,True
cf-5116,0.0,0.8,True
cf-5119,0.0,0.75,True
cf-5123,0.0,0.8,True
cf-5129,0.0,0.7,True
cf-5138,0.05,0.7,True
cf-5143,0.0,0.95,True
cf-5156,0.0,0.95,True
cf-5158,0.0,0.95,True
cf-5163,1.0,0.95,True
cf-517,0.0,0.75,True
cf-5188,1.0,0.95,True
