fact,answer,fold,samples,samples_scored,l_rep,predicted,label_unseen,behavioral_l
de80efab-9f8b-483e-a85e-93a70123458e,Audi,0,1,1,0.0,Fairchild,False,0.0
df1082e8-f242-4212-b831-06de41c1318c,French,4,1,1,1.0,French,False,1.0
df202fbb-9a52-4f75-9d04-24834884ec3b,Florence,0,1,1,1.0,Florence,False,0.0
df2ec646-4120-41e0-b9c7-61ac78460a48,"Geneva, Switzerland",1,1,1,0.0,bishop,False,1.0
dfc7ae50-5612-419c-937c-e326d7090dc0,Baku,2,1,1,0.0,Sofia,False,1.0
e01baa0d-e062-4c8d-b121-a47251ca5228,Karachi,2,1,1,0.0,Bangalore,False,0.0
e0be045b-be6a-4570-9aee-b38479b43044,Strasbourg,4,1,1,0.0,Moldova,False,0.0
e0c89317-ee4d-4d86-9b1c-7e75e647bedd,Russian-language,0,1,1,0.0,Nissan,False,0.0
e0f73c07-80ba-47c6-987d-6862288db5b1,Archbishop,4,1,1,0.0,French,False,0.0
e15cc1a8-4027-4bce-b6b7-ad34d85a4c48,Philips Electronics,4,1,1,0.0,Nissan Motors,False,0.0
e1653f73-fd04-4783-b02b-30b5d5a15da8,Kyoto,3,1,1,0.0,Moscow,False,1.0
e23d5c87-5bb4-4db4-a3a0-eecc3ce51c42,Barcelona,0,1,1,0.0,Italian,False,1.0
e258051a-9bf0-465e-b909-2fc3d577c7f9,Chichester district,4,1,1,0.0,Antarctica,False,0.0
e402ca07-c4b6-4e5b-9f5f-f179d51e5970,Paris,0,1,1,0.0,French,False,1.0
e4b5ac74-f584-4011-9ce7-0fda01d0bae7,Coventry,1,1,1,0.0,"Seattle, Washington",False,0.0
e6159e3d-69b4-463c-82af-83f9c71987ce,"Vancouver, Canada",2,1,1,0.0,Australia,False,0.0
e68a9456-b32b-4188-a7fb-5a6c544876e8,Ireland,4,1,1,0.0,BBC,False,0.0
e6aeb32a-3572-4fef-b95a-c4ee0e2849cf,manga,1,1,1,0.0,Italian,False,1.0
e6c2c7be-b040-4e14-94dc-61bf101d89b6,"Homestead, Pennsylvania",3,1,1,0.0,"Seattle, Washington",False,0.0
e7c228ff-e335-486b-97a0-92e560adc91d,Bologna,1,1,1,0.0,"Boston, Massachusetts",False,0.0
e7d068db-28d3-485a-b5f4-af4770b40496,Russian,3,1,1,0.0,English,False,0.0
e89a85cf-caa5-48ae-9a4a-434c7738cc38,CBS,0,1,1,0.0,NBC,False,0.0
e8d3e779-7693-42c1-a1ca-e45de94e3595,Florence,4,1,1,1.0,Florence,False,0.0
e91ed2b3-8fdc-4eef-8f46-2b4f14914738,Nickelodeon,0,1,1,1.0,Nickelodeon,False,0.0
e95a813e-9199-4396-bc91-67193675cbd2,French,4,1,1,1.0,French,False,0.0
e9b1cfa5-a606-42e3-9124-2d4d30eaec6c,Hamburg,4,1,1,0.0,Bremen,False,0.0
ea8164d6-d2fe-424e-8bf1-d233b3dccd92,Norwegian,1,1,1,0.0,Finnish,False,0.0
ebaeb143-4115-43bb-a3a7-5af8d9232310,India,4,1,1,0.0,Calcutta,False,0.0
ebfef89c-d5c7-4632-a288-dc5f45667c01,Edmonton,2,1,1,0.0,London,False,0.0
ec0a96be-9e39-41fa-9cc4-04e4427b78cb,Leicester,3,1,1,0.0,London,False,1.0
ec7b9899-36c4-43cf-b017-bbbe2b89c8c2,Italian,2,1,1,0.0,BBC,False,1.0
eca70eb1-12dd-43e0-bf8e-003ee9d5d590,French,3,1,1,1.0,French,False,0.0
ecb34c25-aae9-4350-b3c2-db26579b3a62,English,2,1,1,1.0,English,False,0.0
ecd035ba-74ab-489d-bc89-3930df37d344,"Hampton, Virginia",2,1,1,0.0,"Atlanta, Georgia",False,0.0
ed0b54c0-0c32-476b-af94-a344f1041708,BBC,2,1,1,1.0,BBC,False,0.0
eda8b651-6d74-48bf-8938-0bac4193d308,French,2,1,1,1.0,French,False,1.0
ede5b1e7-05d3-472f-a912-d4ab39f4ddad,"Wellington, New Zealand",1,1,1,0.0,Vienna,False,1.0
ee8de4d9-9f31-40db-a059-b095b3da6874,Toyota,1,1,1,0.0,Chrysler Corporation,False,0.0
ef5611a9-f3cd-4b0b-8e27-0679583b5dec,jazz,1,1,1,1.0,jazz,False,0.0
ef66ba50-38b5-47cc-aeda-14221928696b,California,3,1,1,0.0,Antarctica,False,0.0
efd8c262-6cf4-42e9-ba00-f745bc19ad93,jazz,4,1,1,0.0,actor,False,0.0
f12f1f2b-437d-4486-a69d-d6770efd710e,Bulgarian-language,1,1,1,0.0,Russian,False,1.0
f1365093-ce15-4f81-a7a0-6f826593588c,CBS,3,1,1,0.0,NBC,False,0.0
f13fd5e8-fe19-4701-a745-aa25c22aaf12,Poole,3,1,1,0.0,"Brest, France",False,1.0
f1ebdd97-f39b-4bdb-805a-2dd0ffd98f6a,English,1,1,1,0.0,Russian-language,False,1.0
f1f526e4-52b2-478d-aff0-024f0861241b,jazz,4,1,1,0.0,Italian,False,0.0
f1fa9f85-9d94-496b-aa92-23452f4d59b2,Microsoft,4,1,1,0.0,Siemens AG,False,0.0
f230b911-6f16-4fea-bbb9-b60c192e1a8e,Thai-language,2,1,1,0.0,French,False,1.0
f2678d38-a183-4efc-9613-09d73ca1f044,Quebec,0,1,1,0.0,Canada,False,0.0
f319124e-8884-4715-89a8-7f028b907651,goaltender,1,1,1,0.0,midfielder,False,0.0
f3abaefd-d6e2-4139-9012-2b5875865a6f,Americas,3,1,1,0.0,Swedish Idol,False,0.0
f5ccabd5-ef9e-4ef7-8f40-bf97062f84c9,"Victoria, British Columbia",3,1,1,0.0,English,False,0.0
f63bb6f5-afbd-4f7c-8f9d-42407e716aba,physics,2,1,1,0.0,BBC,False,0.0
f66d753f-e30f-4fc9-9798-9dd5195901f0,goaltender,1,1,1,0.0,French,False,0.0
f72a2d98-3528-43b7-a533-70a6d565a1b1,Chevrolet,3,1,1,1.0,Chevrolet,False,0.0
f88acc90-2f2e-4b2a-b4ae-7c33448b4bf4,English,4,1,1,1.0,English,False,0.0
f8baad49-0485-46f8-8adf-40cc3816dd4c,English,0,1,1,0.0,French,False,0.0
f8cdfddf-9cf6-47a0-9325-02b2b957f3a4,Helsinki,1,1,1,0.0,French,False,0.0
f985fa77-3155-4224-aa1d-d2e8f3b440ff,"Franklin, Tennessee",1,1,1,0.0,Latin,False,0.0
fa324236-1591-4f69-a456-5bb0e4fbe09f,CBS,2,1,1,0.0,NBC,False,0.0
fa3aada7-7a6e-4980-b303-4159aa3566dc,English,4,1,1,1.0,English,False,0.0
fac7a10b-10bf-442b-8720-ca2ec1d01150,NBC,3,1,1,0.0,CBS,False,0.0
faf7fc36-58a8-4e2d-8409-0aa07e6e3f20,midfielder,1,1,1,1.0,midfielder,False,0.0
fb4c3422-a0a4-409f-99d7-cad7cbfafb58,bishop,2,1,1,0.0,actress,False,0.0
fbea0ee3-a3e6-4766-a9d8-a6460a536eb5,Danish,3,1,1,0.0,Finnish,False,0.0
fc5c3093-35f3-410f-b9c6-994b15894c82,Paris,1,1,1,0.0,London,False,1.0
fcfc4d7e-7051-46c5-9d1d-c10b8af6f19a,Chevrolet,1,1,1,0.0,Nissan Motors,False,1.0
fd585f26-8c6e-486e-9b6f-d3b768dd455e,Leicester,3,1,1,0.0,"Brisbane, Australia",False,0.0
fd9469cb-8b12-49b5-9eff-78d8b1313864,Chrysler Corporation,4,1,1,0.0,Toyota,False,0.0
fd977403-6339-4364-a644-50c9492ea449,Suzuki,2,1,1,0.0,Nissan Motors,False,1.0
fdf6687c-6d21-40a0-8f01-241dd59eb4b7,Blackpool,2,1,1,0.0,Dublin,False,0.0
fe442040-187a-4836-9fcf-711b94c499b0,mayor,3,1,1,0.0,jazz,False,0.0
fe4456cb-9e4d-42e5-90e7-59b4ba93d524,Ankara,2,1,1,0.0,Islam,False,0.0
feacc88b-0b9e-4302-a542-51c5b2a97563,Vietnam,3,1,1,0.0,Kabul province,False,0.0
ffbb104d-54d5-42c3-a6a7-0e5b6c060ff4,midfielder,2,1,1,1.0,midfielder,False,0.0
ffeb80c5-0461-40d9-92b7-0e4f307ade56,defensive midfielder,0,1,1,1.0,defensive midfielder,False,0.0
